SeniorCitizen,tenure,MonthlyCharges,gender_Male,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,Contract_One year,Contract_Two year
0,-0.7073594915983407,-0.520531070970962,False,False,True,True,False,False,False
0,1.6137012404433893,0.641065032145158,False,False,True,True,True,False,True
1,0.43281069256250915,-0.30615925794953225,False,False,False,False,False,False,False
1,-0.30015585439803716,1.1213243651931677,False,False,True,False,True,False,False
0,-1.2367242199587352,-1.4760643460664828,False,False,True,False,False,False,False
0,-1.1145631287986442,-0.6883725679877406,False,False,True,False,False,False,False
0,-0.7073594915983407,-0.1698919039359101,True,True,True,True,False,False,False
0,-0.8702409464784621,-1.4993295040688086,True,True,True,False,False,False,True
0,0.18848851024232702,-1.2733251120462157,False,True,True,True,False,False,False
0,-0.8702409464784621,1.1961052302006432,False,False,True,True,True,False,False
0,-0.62591876415828,0.32532360211359457,False,True,True,False,False,False,False
1,1.2064976032430856,1.1030445981913404,False,False,True,True,True,True,False
0,-0.21871512695797646,-0.5238546649712943,True,False,True,True,False,False,False
0,-0.30015585439803716,-1.481049737066981,False,False,True,False,False,True,False
0,0.7178532386027215,-1.4943441130683104,True,False,True,False,False,False,True
0,1.4915401492832983,1.1528985081963241,True,True,True,True,True,False,False
0,-0.1779947632379461,-1.303237458049206,False,False,True,True,False,True,False
0,0.10704778280226633,-1.4710789550659844,True,True,True,False,False,False,True
0,-0.13727439951791576,-1.517609271070636,True,False,True,False,False,True,False
1,1.3286586944031769,1.2758714862086173,True,False,True,True,True,True,False
0,0.10704778280226633,-1.491020519067978,True,True,True,False,False,True,False
0,0.758573602322752,-1.502653098069141,True,True,True,False,False,False,True
0,-1.1552834925186746,-0.6351950639824246,False,False,True,False,False,False,False
0,1.3286586944031769,0.6460504231456565,True,True,True,True,False,False,True
0,-0.38159658183809786,1.1695164781979852,True,False,True,False,True,True,False
1,0.22920887396235737,0.5214156481331973,True,True,True,True,True,False,False
1,0.43281069256250915,0.6676537841478158,True,False,True,True,True,False,False
0,-0.8295205827584317,-1.3132082400502028,False,True,True,True,False,False,True
0,1.3286586944031769,1.1761636661986499,False,False,True,True,True,True,False
1,-0.748079855318371,1.0315873271841969,False,True,True,True,True,False,False
0,-0.5037576729981889,0.6809481601491449,True,False,True,True,True,False,False
0,0.9621754209229036,-0.1150526029304281,False,True,True,False,False,False,True
0,0.3920903288424788,-1.3181936310507012,True,False,False,False,False,False,False
0,-0.8702409464784621,0.2704843011081128,True,False,True,False,True,False,False
0,-1.2367242199587352,0.572931355138347,True,False,True,True,True,False,False
0,-1.1960038562387048,-1.4993295040688086,False,True,True,False,False,False,False
0,-1.2774445836787656,0.15249671409631763,True,False,True,False,True,False,False
0,-0.8702409464784621,-1.502653098069141,True,False,True,False,False,False,True
0,-1.1960038562387048,0.016229360082695727,True,False,True,True,False,False,False
0,-1.2774445836787656,-1.502653098069141,False,False,True,False,False,False,False
0,1.4508197855632678,-1.4893587220678117,True,True,True,False,False,False,True
0,0.8400143297628127,-1.481049737066981,True,True,True,False,False,True,False
1,1.125056875803025,1.217708591202803,False,False,True,True,True,True,False
0,1.369379058123207,0.8022593411612722,False,False,True,True,True,True,False
0,-0.1779947632379461,-0.19149526493806968,False,False,True,True,False,True,False
1,-1.1145631287986442,0.17576187209864347,False,False,True,False,True,False,False
1,-0.3408762181180675,-0.8528904710041867,True,False,False,False,False,False,False
0,0.5142514200025698,-0.35268957395418365,False,True,True,False,False,True,False
0,-1.0738427650786138,0.9734244321783826,False,True,True,True,True,False,False
1,1.2879383306831464,0.5164302571326987,True,False,True,False,True,True,False
0,1.0436161483629645,0.9335413041743955,True,True,True,False,True,False,False
1,-1.1145631287986442,0.611152686142168,False,False,True,True,True,False,False
0,-0.055833672077855064,-0.18983346793790365,True,False,True,True,False,False,False
0,0.10704778280226633,1.1794872601989819,False,False,True,True,True,False,False
0,-1.1145631287986442,-1.481049737066981,True,True,True,False,False,False,False
0,-0.6666391278783103,0.1724382780983114,True,False,True,False,True,False,False
1,1.6137012404433893,1.3622849302172555,False,False,True,True,True,True,False
0,1.125056875803025,0.9767480261787151,False,True,True,True,True,True,False
0,1.4100994218432374,-1.2783105030467143,True,True,True,True,False,False,True
0,1.6137012404433893,0.8504514541660894,False,True,True,True,True,False,True
0,0.7178532386027215,-1.4926823160681442,False,False,True,False,False,True,False
0,-0.9109613101984924,-1.3547531650543558,True,False,True,True,False,False,False
0,-1.1552834925186746,1.1030445981913404,False,True,True,True,True,False,False
1,-1.1552834925186746,0.33695618111475767,False,False,True,True,True,False,False
1,-0.38159658183809786,0.7324638671542947,True,False,True,True,True,False,False
1,-1.0738427650786138,0.4964886931307054,True,False,True,False,True,False,False
0,-0.8295205827584317,0.3319707901142591,True,False,True,True,False,False,False
0,-0.9109613101984924,-1.4694171580658184,False,False,True,False,False,False,False
0,-0.8295205827584317,0.6593447991469852,True,False,True,False,True,False,False
0,-0.4223169455581282,0.09101022509017127,True,True,True,False,False,True,False
0,0.5956921474426305,0.35523594811658493,False,False,True,False,True,False,False
0,-0.3408762181180675,1.1296333501939984,False,False,True,True,True,False,False
0,0.06632741908223598,-0.012021188920128179,False,False,True,True,False,True,False
1,-0.9516816739185228,-1.4461520000634926,True,False,True,False,False,False,False
0,-0.1779947632379461,0.33695618111475767,True,True,True,False,True,False,False
0,1.4915401492832983,-0.020330173920958795,False,True,True,True,False,False,True
0,0.26992923768238775,-0.4690153639658123,False,False,False,False,False,False,False
1,-0.21871512695797646,1.5201556452330371,False,False,True,True,True,True,False
0,-1.2367242199587352,-1.4710789550659844,False,True,True,False,False,True,False
0,-1.2774445836787656,-1.5076384890696393,False,False,True,False,False,False,False
0,1.3286586944031769,0.830509890164096,True,False,True,True,True,True,False
0,-0.1779947632379461,-0.3477041829536853,False,False,True,False,False,True,False
0,-0.8295205827584317,0.6543594081464871,True,False,True,True,True,False,False
1,-1.2774445836787656,0.18905624809997262,False,False,True,False,True,False,False
0,-0.21871512695797646,0.4898415051300408,True,True,True,True,True,False,False
0,1.369379058123207,-1.3115464430500368,True,True,True,True,False,False,True
0,1.6137012404433893,-0.16656830993557784,False,False,True,True,False,False,True
1,1.0436161483629645,0.8338334841644282,True,True,True,True,True,True,False
0,-1.0331224013585834,1.1645310871974868,True,False,True,True,True,False,False
0,-0.62591876415828,0.9850570111795457,False,True,True,True,True,False,False
0,1.5322605130033284,-1.33148800705203,False,True,True,True,False,False,True
0,-1.2774445836787656,-0.6368568609825906,True,False,True,False,False,False,False
0,1.2879383306831464,-1.33148800705203,False,False,True,True,False,True,False
0,0.9214550572028734,0.43167861012422654,False,False,True,True,True,False,False
1,0.758573602322752,0.4931650991303729,True,False,True,True,True,True,False
0,-1.1145631287986442,0.6792863631489789,False,False,True,True,True,False,False
0,0.43281069256250915,1.6713791722481544,False,False,True,True,True,False,True
1,0.8400143297628127,1.2343265612044643,True,False,True,True,True,False,False
0,1.247217966963116,-1.4976677070686424,True,True,True,False,False,False,True
0,-0.21871512695797646,-1.4760643460664828,True,False,True,False,False,False,True
1,-0.4223169455581282,0.1657910900976468,False,False,True,False,False,False,False
1,-1.0738427650786138,0.677624566148813,True,False,True,False,True,False,False
0,-0.055833672077855064,0.8155537171626008,True,True,True,True,True,False,False
0,1.2879383306831464,0.5413572121351905,True,True,True,False,True,False,False
0,1.5729808767233588,-1.4594463760648215,True,False,True,False,False,True,False
0,1.4508197855632678,-0.3543513709543497,True,False,False,False,False,False,True
0,-1.2774445836787656,-0.3726311379561772,False,False,True,False,False,False,False
1,1.2879383306831464,1.28750406520978,True,False,True,True,True,False,False
0,-1.2367242199587352,0.18407085709947407,True,False,True,False,False,False,False
0,-1.2774445836787656,-0.6900343649879066,True,True,True,False,False,False,False
0,-0.1779947632379461,-0.012021188920128179,True,True,True,True,False,False,False
0,-1.2367242199587352,-1.479387940066815,True,False,True,False,False,False,False
1,1.6137012404433893,0.8238627021634315,False,True,True,True,False,False,True
0,-0.1779947632379461,0.8803638001690798,True,False,True,False,True,True,False
0,0.9214550572028734,1.2010906212011416,False,True,True,True,True,True,False
0,1.3286586944031769,0.2073360151017999,False,False,True,False,False,False,True
1,0.06632741908223598,1.4669781412277214,True,True,True,True,True,False,False
1,0.8400143297628127,-0.15659752793458118,True,False,True,True,False,True,False
0,0.18848851024232702,-1.4943441130683104,True,True,True,False,False,False,True
0,-0.7073594915983407,0.7025515211513048,False,True,True,False,True,False,False
0,1.5729808767233588,0.5912111221401742,True,False,True,False,False,False,True
0,-1.0331224013585834,0.31867641411292996,True,False,True,False,True,False,False
0,1.4100994218432374,1.5434208032353631,True,True,True,True,True,False,True
0,0.7992939660427822,1.0266019361836989,True,False,True,True,True,False,False
0,1.4915401492832983,1.461992750227223,False,True,True,True,True,True,False
0,-0.3408762181180675,0.33363258711442517,True,True,True,True,False,True,False
0,-1.0331224013585834,0.45660556512671835,False,False,True,False,False,False,False
0,0.26992923768238775,-1.3065610520495383,True,True,True,True,False,True,False
0,0.7178532386027215,-1.4694171580658184,True,False,True,False,False,False,True
0,1.5729808767233588,1.1263097561936661,True,False,True,True,True,True,False
0,-0.7888002190384014,-1.502653098069141,False,True,True,False,False,False,True
0,-1.2774445836787656,-1.5259182560714666,False,False,True,False,False,False,False
0,-0.13727439951791576,0.9784098231788811,True,False,True,False,True,False,False
1,-0.21871512695797646,0.6344178441444933,False,False,True,True,False,False,False
0,0.6364125111626608,-0.29785027294870164,True,True,True,False,False,True,False
0,-1.0738427650786138,0.8720548151682491,True,False,True,False,True,False,False
0,1.0843365120829946,0.39844267012090406,True,True,True,False,False,True,False
1,-0.0965540357978854,1.3606231332170895,True,False,True,True,True,False,False
0,-0.015113308357824713,-1.4694171580658184,False,False,True,False,False,True,False
0,-1.1960038562387048,0.9052907551715716,True,False,True,False,True,False,False
0,-1.1145631287986442,-0.3011738669490337,True,True,True,True,False,False,False
0,1.5322605130033284,0.8055829351616043,False,True,True,True,False,False,True
0,-1.2774445836787656,0.17077648109814536,True,False,True,False,True,False,False
0,0.880734693482843,0.8820255971692458,False,True,True,True,False,False,True
0,1.6137012404433893,1.3739175092184182,True,True,True,True,True,False,True
0,1.369379058123207,0.03118553308419093,True,True,True,True,False,False,True
0,-0.9516816739185228,-0.2081132349397309,False,False,False,False,False,False,False
0,0.35136996512244845,0.45494376812655235,False,True,True,False,False,False,True
1,1.5729808767233588,0.5961965131406728,False,False,True,True,False,False,True
0,1.6137012404433893,1.5334500212343665,True,False,True,True,True,False,True
0,1.6137012404433893,1.5184938482328711,False,False,True,True,True,False,True
1,-0.8295205827584317,0.6327560471443273,True,False,True,False,True,False,False
0,0.9214550572028734,-0.018668376920792765,True,False,True,False,False,True,False
0,1.6137012404433893,1.2958130502106107,True,False,True,True,True,False,True
1,1.3286586944031769,1.463654547227389,False,False,True,True,True,False,False
0,-1.0738427650786138,0.5230774451333633,False,True,True,True,True,False,False
0,-1.1552834925186746,0.20401242110146783,False,False,True,False,True,False,False
0,1.2064976032430856,1.2376501552047963,True,False,True,True,True,True,False
0,1.4100994218432374,-1.3331498040521963,True,True,True,True,False,False,True
0,-0.9924020376385531,0.9717626351782166,True,False,True,True,True,False,False
0,1.6137012404433893,-1.461108173064988,True,False,True,False,False,False,True
1,1.369379058123207,-0.6385186579827569,False,False,False,False,False,True,False
0,-0.9109613101984924,0.2455573461056209,True,False,True,True,False,False,False
1,0.43281069256250915,1.4885815022298807,False,False,True,True,True,True,False
0,-0.4223169455581282,-0.12003799393092641,False,True,True,False,False,False,False
0,-0.8295205827584317,0.5546515881365197,True,False,True,False,True,False,False
0,-0.9109613101984924,-0.6302096729819263,True,False,True,False,False,False,False
0,-0.21871512695797646,-0.533825446972291,True,False,True,False,False,True,False
0,-0.9924020376385531,-1.4860351280674797,False,True,True,False,False,False,False
0,-0.8295205827584317,-1.477726143066649,False,True,True,False,False,False,True
0,1.5729808767233588,-0.35933676195484804,True,False,False,False,False,False,True
0,0.7178532386027215,1.3689321182179202,True,True,True,True,True,False,False
0,1.5322605130033284,1.4420511862252297,False,True,True,True,True,True,False
0,-1.0331224013585834,-0.6651074099854147,True,True,True,False,False,False,False
1,0.5549717837226001,1.1944434332004772,True,True,True,True,True,False,False
0,-1.0738427650786138,-0.5255164619714603,False,True,True,True,False,False,False
0,-1.0738427650786138,0.8138919201624348,False,False,True,False,True,False,False
0,0.5956921474426305,-1.2583689390447208,False,False,True,True,False,True,False
0,0.14776814652229667,0.9584682591768874,True,False,True,False,True,False,False
0,-0.9924020376385531,0.9950277931805424,True,False,True,False,True,False,False
0,0.3106496014024181,-0.14828854293375057,True,True,False,False,False,True,False
0,1.1657772395230555,1.304122035211441,True,False,True,True,True,True,False
0,1.6137012404433893,1.1030445981913404,True,False,True,True,True,False,True
1,0.26992923768238775,1.141265929195161,False,False,True,False,True,True,False
0,-0.9924020376385531,-1.502653098069141,True,False,True,False,False,False,False
0,-1.2774445836787656,0.8089065291619363,True,False,True,False,True,False,False
0,0.025607055362205634,-0.1732154979362424,False,False,False,False,False,False,True
0,-0.055833672077855064,0.7241548821534641,False,True,True,True,True,False,False
0,-0.9516816739185228,0.8205391081630994,False,False,True,False,True,False,False
0,1.5322605130033284,-1.4926823160681442,False,False,True,False,False,False,True
0,0.9214550572028734,-1.504314895069307,True,True,True,False,False,True,False
0,-1.1552834925186746,-1.5076384890696393,True,False,True,False,False,False,False
0,0.6364125111626608,0.464914550127549,True,True,True,True,False,True,False
0,1.1657772395230555,-1.4960059100684764,True,True,True,False,False,False,True
1,-1.2367242199587352,0.1508349170961516,False,False,True,False,True,False,False
0,-1.0738427650786138,-0.46402997296531395,False,False,True,False,False,False,False
0,-1.1960038562387048,-1.16863190103575,True,False,False,False,False,False,False
0,-0.4223169455581282,-0.6983433499887373,True,False,False,False,False,True,False
0,0.025607055362205634,0.5047976781315361,False,False,True,False,True,True,False
0,-0.8295205827584317,1.1695164781979852,True,False,True,True,True,False,False
1,1.6137012404433893,1.6580847962468257,False,False,True,True,True,False,True
0,1.0436161483629645,0.016229360082695727,False,False,True,False,False,False,False
0,1.0843365120829946,0.6909189421501416,True,False,True,True,True,True,False
0,0.06632741908223598,0.4133988431223993,True,True,True,True,False,True,False
0,0.7992939660427822,-1.328164413051698,True,True,True,True,False,False,True
0,-0.9109613101984924,-0.6385186579827569,True,False,True,False,False,False,False
1,-0.6666391278783103,-0.17820088893674074,False,False,True,False,False,False,False
1,1.0436161483629645,1.465316344227555,True,False,True,True,True,True,False
0,-0.9109613101984924,1.001674981181207,True,False,True,False,True,False,False
0,-1.1960038562387048,0.8338334841644282,True,False,True,False,True,False,False
0,1.4915401492832983,-1.4943441130683104,False,True,True,False,False,False,True
0,-0.7888002190384014,-1.127086976031597,False,False,False,False,False,False,False
0,-0.30015585439803716,0.8105683261621028,False,True,True,False,True,False,False
1,-1.2774445836787656,-1.4860351280674797,True,False,True,False,False,False,False
0,-1.2774445836787656,-0.09012564792793624,True,False,True,True,False,False,False
0,1.4508197855632678,1.2409737492051283,True,False,True,True,True,False,True
0,-1.2774445836787656,0.8670694241677506,True,False,True,True,True,False,False
0,-0.9924020376385531,1.1994288242009752,True,False,True,True,True,False,False
0,-1.2774445836787656,-1.3132082400502028,False,False,False,False,False,False,False
0,0.5549717837226001,-0.3875873109576722,False,False,True,True,False,False,False
0,0.5142514200025698,1.2924894562102784,True,False,True,True,True,False,False
0,-0.9924020376385531,1.2825186742092813,False,False,True,True,True,False,False
0,-1.1145631287986442,1.0000131841810405,True,False,True,True,True,False,False
0,-0.4223169455581282,0.9451738831755587,True,False,True,False,True,False,False
0,1.0436161483629645,1.0149693571825356,False,False,True,False,True,False,False
0,0.758573602322752,-0.5022513039691348,False,False,False,False,False,False,False
0,0.26992923768238775,-0.5255164619714603,True,False,False,False,False,False,False
0,-0.2594354906780068,-1.288281285047711,False,False,True,True,False,True,False
0,0.8400143297628127,0.6875953481498096,True,False,True,True,True,False,False
0,-1.2774445836787656,0.5064594751317021,True,True,True,False,True,False,False
0,-1.2774445836787656,-1.156999322034587,False,False,False,False,False,False,False
0,-0.5851984004382496,0.6925807391503077,True,True,True,False,True,False,False
0,0.5549717837226001,-1.4860351280674797,True,False,True,False,False,False,True
0,-1.1960038562387048,0.4815325201292102,True,False,True,False,True,False,False
0,-0.8295205827584317,-0.6717545979860794,False,True,True,False,False,False,False
0,-0.748079855318371,-0.3244390249513595,True,False,False,False,False,False,False
1,-1.1145631287986442,0.18240906009930805,True,False,True,False,True,False,False
0,-0.1779947632379461,1.182810854199314,True,True,True,False,True,True,False
1,1.0843365120829946,0.966777244177718,True,False,True,True,True,False,False
0,-0.9109613101984924,-0.6617838159850825,True,False,True,False,False,False,False
0,-0.46303730927815856,0.5363718211346925,False,False,True,False,False,True,False
1,-1.1145631287986442,-0.6335332669822583,False,False,False,False,False,False,False
0,-0.9109613101984924,-1.2849576910473786,False,True,True,True,False,False,True
1,-1.1145631287986442,0.2222921881032951,True,False,True,False,True,False,False
0,-0.9516816739185228,0.50313588113137,True,False,True,False,True,False,False
0,-0.8702409464784621,1.099721004191008,False,False,True,True,True,False,False
0,0.5956921474426305,0.2937494591104381,True,False,True,False,False,False,True
0,-1.1960038562387048,-0.7781096059967111,True,False,False,False,False,False,False
0,-1.2774445836787656,0.37019212111808014,True,False,True,False,True,False,False
0,-0.38159658183809786,-0.801374763999037,True,True,False,False,False,True,False
1,-0.6666391278783103,0.9867188081797118,False,False,True,False,True,False,False
0,-0.21871512695797646,0.5629605731373504,True,False,True,False,False,True,False
0,1.4508197855632678,-1.2965902700485417,True,True,True,True,False,False,True
0,-1.2367242199587352,-0.4440884089633204,False,False,False,False,False,False,False
0,-1.1145631287986442,-1.4760643460664828,True,True,True,False,False,False,False
1,1.4100994218432374,0.36354493311741554,True,False,True,True,True,False,False
0,0.7992939660427822,-0.22639300194155818,False,False,True,False,False,True,False
0,-0.13727439951791576,0.6992279271509723,True,False,True,True,True,False,False
0,-1.2774445836787656,0.1774236690988095,False,False,True,False,True,False,False
0,-1.1552834925186746,0.179085466098976,False,False,True,False,True,False,False
0,1.4915401492832983,0.684271754149477,False,False,True,True,False,False,True
0,-0.6666391278783103,-0.8595376590048512,False,False,False,False,False,False,False
0,-0.3408762181180675,0.9385266951748941,True,False,True,True,True,False,False
0,0.3920903288424788,1.2974748472107767,False,False,True,False,True,False,False
0,1.125056875803025,-0.46402997296531395,False,False,False,False,False,False,False
0,-0.9109613101984924,1.0116457631822036,True,True,True,True,True,False,False
0,-0.9516816739185228,-0.17487729493640844,False,False,True,False,False,False,False
0,-0.3408762181180675,0.15582030809665018,False,False,True,False,False,False,False
0,-0.5851984004382496,-1.4860351280674797,True,False,True,False,False,False,False
0,1.6137012404433893,1.6896589392499817,False,True,True,True,True,False,True
0,1.2879383306831464,0.7324638671542947,False,True,True,True,True,False,False
0,-1.2367242199587352,-1.5076384890696393,True,False,True,False,False,False,False
0,1.4508197855632678,0.8654076271675846,True,False,True,True,False,False,True
0,-1.2774445836787656,1.2526063282062914,False,True,True,True,True,False,False
0,1.0843365120829946,-1.4760643460664828,False,False,True,False,False,True,False
0,0.7178532386027215,1.113015380192337,True,False,True,True,True,True,False
0,1.6137012404433893,1.5184938482328711,False,True,True,True,True,False,True
0,1.002895784642934,0.9950277931805424,False,False,True,True,True,True,False
1,-0.5851984004382496,-1.4760643460664828,False,False,True,False,False,True,False
0,1.2064976032430856,1.6713791722481544,False,False,True,True,True,True,False
0,-0.3408762181180675,-1.4843733310673135,True,False,True,False,False,True,False
0,0.18848851024232702,-0.8163309370005319,True,True,False,False,False,False,False
0,-1.1145631287986442,0.6975661301508063,False,True,True,False,True,False,False
0,-1.1960038562387048,0.15914390209698223,False,False,True,False,True,False,False
0,-0.13727439951791576,0.3502505571160864,True,False,True,False,True,False,False
0,-0.055833672077855064,-0.5172074769706297,False,False,True,False,False,False,False
0,-0.3408762181180675,-1.461108173064988,True,True,True,False,False,True,False
0,-0.5851984004382496,0.33363258711442517,False,False,True,False,True,False,False
0,-0.62591876415828,0.9003053641710731,False,True,True,False,True,False,False
0,1.4915401492832983,0.07106866108817798,False,False,True,True,False,False,True
0,0.6364125111626608,-1.4893587220678117,False,True,True,False,False,True,False
0,0.880734693482843,-1.4744025490663168,True,True,True,False,False,False,True
0,-0.7888002190384014,0.464914550127549,False,False,True,True,False,False,False
1,-0.4223169455581282,0.684271754149477,False,True,True,True,True,False,False
0,-0.5851984004382496,-1.3165318340505352,True,False,False,False,False,False,False
0,-0.6666391278783103,0.8620840331672525,False,False,True,True,True,False,False
0,-1.1145631287986442,0.5264010391336954,True,False,True,False,True,False,False
0,0.8400143297628127,-1.479387940066815,False,False,True,False,False,False,True
1,0.47353105628253944,0.3020584441112687,True,False,True,False,True,False,False
0,0.47353105628253944,1.1894580421999785,True,False,True,False,True,False,False
0,1.5322605130033284,0.830509890164096,False,False,True,True,False,False,True
0,-1.0738427650786138,1.3473287572157604,False,False,True,True,True,False,False
0,0.025607055362205634,-0.4424266119631542,False,False,True,False,False,True,False
0,-0.8702409464784621,-1.4876969250676457,False,False,True,False,False,True,False
0,1.6137012404433893,-1.3397969920528607,False,True,True,True,False,False,True
0,-0.9516816739185228,0.4981504901308714,False,False,True,False,True,False,False
1,1.247217966963116,-0.952598291014154,True,False,False,False,False,True,False
0,-1.1960038562387048,-1.4694171580658184,False,True,True,False,False,True,False
0,1.369379058123207,1.3589613362169235,True,False,True,False,True,False,True
0,1.369379058123207,-0.07516947492644105,False,False,False,False,False,False,True
0,-1.2774445836787656,0.21065960910213194,False,False,True,False,True,False,False
0,-0.0965540357978854,0.9850570111795457,False,False,True,False,True,True,False
0,-0.7888002190384014,0.179085466098976,True,False,True,False,True,False,False
0,1.6137012404433893,0.4898415051300408,False,True,True,True,False,False,True
0,-0.9924020376385531,-0.2995120699488677,False,True,True,True,False,False,False
0,-0.1779947632379461,1.3739175092184182,True,True,True,True,True,True,False
0,1.3286586944031769,1.3390197722149297,False,False,True,True,True,False,False
1,-0.8702409464784621,0.6028437011413373,False,False,True,False,True,False,False
0,-0.2594354906780068,-1.5142856770703037,False,False,True,False,False,True,False
1,1.0843365120829946,-0.4823097399671412,True,False,False,False,False,False,False
0,1.4100994218432374,-1.5076384890696393,True,True,True,False,False,False,True
0,1.5729808767233588,-1.4926823160681442,False,False,True,False,False,False,True
1,1.002895784642934,0.21065960910213194,True,False,True,True,False,True,False
0,1.5729808767233588,-0.5886647479777732,False,False,False,False,False,False,True
0,1.002895784642934,-1.4694171580658184,True,False,True,False,False,False,True
0,1.6137012404433893,-1.2849576910473786,True,True,True,True,False,False,True
0,-1.2774445836787656,0.35191235411625243,True,False,True,False,True,False,False
1,-0.7073594915983407,1.0548524851865226,True,False,True,True,True,False,False
0,-1.1552834925186746,0.5114448661322006,False,False,True,True,True,False,False
0,-0.38159658183809786,-0.6584602219847502,False,False,False,False,False,False,False
1,1.5729808767233588,1.397182667220744,True,False,True,True,True,False,True
0,0.5142514200025698,0.5496661971360212,False,True,True,True,False,False,False
0,1.2879383306831464,1.4536837652263923,True,False,True,True,True,True,False
0,-0.5037576729981889,-0.18484807693740507,True,False,True,True,False,False,False
0,-0.055833672077855064,0.5014740841312035,False,False,True,True,True,False,False
1,-1.1960038562387048,1.0000131841810405,True,False,True,True,True,False,False
0,-0.5037576729981889,-1.4660935640654862,True,False,True,False,False,True,False
0,1.002895784642934,1.0897502221900113,True,True,True,False,True,True,False
1,-0.9924020376385531,-1.1752790890364146,True,False,False,False,False,False,False
0,0.025607055362205634,-1.505976692069473,True,True,True,False,False,True,False
0,1.4100994218432374,-0.3510277769540174,False,True,False,False,False,False,True
0,1.5729808767233588,0.572931355138347,False,True,True,False,False,False,True
0,1.0843365120829946,-0.003712203919297562,True,False,True,False,False,False,False
0,-1.2774445836787656,-1.4727407520661506,True,False,True,False,False,False,False
0,1.002895784642934,0.32698539911376057,False,False,True,True,False,True,False
0,-1.2774445836787656,-0.18484807693740507,False,True,True,False,False,False,False
0,-0.9516816739185228,1.1479131171958254,True,False,True,True,True,False,False
0,-1.1552834925186746,-1.4827115340671475,False,False,True,False,False,False,False
0,1.6137012404433893,0.7906267621601091,True,False,True,True,False,False,True
0,1.2064976032430856,1.3722557122182522,False,True,True,True,True,True,False
0,-1.1145631287986442,0.5131066631323666,False,False,True,False,True,False,False
0,-0.4223169455581282,1.003336778181373,True,False,True,False,True,False,False
0,0.10704778280226633,-1.3065610520495383,True,True,True,True,False,False,True
0,-0.8295205827584317,0.5047976781315361,True,False,True,False,True,False,False
0,-0.1779947632379461,-1.479387940066815,False,True,True,False,False,False,False
0,-1.2774445836787656,-1.4744025490663168,True,False,True,False,False,False,False
0,1.4100994218432374,1.3074456292117733,True,False,True,True,True,True,False
0,1.6137012404433893,1.0963974101906757,True,True,True,True,True,False,True
0,0.22920887396235737,1.5268028332337018,True,False,True,True,True,True,False
0,-0.748079855318371,-0.5305018529719588,True,False,True,False,False,False,False
0,0.5956921474426305,0.7374492581547932,True,False,True,False,False,True,False
0,1.247217966963116,-1.3331498040521963,True,True,True,True,False,False,True
0,0.18848851024232702,-1.2018678410390724,False,False,False,False,False,False,False
1,-1.2774445836787656,0.31369102311243185,False,False,True,True,True,False,False
0,0.18848851024232702,-1.4926823160681442,False,False,True,False,False,True,False
0,-0.9516816739185228,-0.801374763999037,True,False,False,False,False,False,False
0,1.125056875803025,-0.16490651293541178,True,False,True,False,False,True,False
0,1.002895784642934,0.7573908221567865,False,False,True,True,True,False,False
0,0.35136996512244845,-0.6501512369839195,False,True,True,False,False,False,False
0,0.7178532386027215,0.2006888271011353,False,True,True,False,False,True,False
0,-1.1552834925186746,-0.46402997296531395,True,False,True,False,False,False,False
0,-0.9516816739185228,0.48485611412954227,True,True,True,True,True,False,False
0,0.14776814652229667,1.0182929511828682,True,False,True,True,True,False,False
1,-1.2367242199587352,-1.343120586053193,False,False,False,False,False,False,False
0,1.3286586944031769,0.9900424021800438,True,True,True,True,True,False,True
0,0.14776814652229667,0.7008897241511383,False,False,True,False,False,True,False
0,-1.1145631287986442,-1.4827115340671475,False,False,True,False,False,False,False
1,1.5729808767233588,1.42044782522307,True,False,True,True,True,False,False
0,-1.1960038562387048,-1.2749869090463821,True,True,True,True,False,False,True
0,0.9214550572028734,-1.4976677070686424,False,False,True,False,False,True,False
0,-1.1145631287986442,-0.5853411539774409,True,False,True,True,False,False,False
0,-1.2774445836787656,-0.3742929349563432,True,False,True,False,False,False,False
0,1.4508197855632678,0.5180920541328647,True,True,True,False,True,False,True
0,0.22920887396235737,0.6360796411446599,False,False,True,False,True,False,False
1,-0.6666391278783103,-0.3543513709543497,False,False,True,True,False,False,False
0,1.4100994218432374,0.252204534106285,False,False,True,False,False,True,False
0,1.6137012404433893,1.7345274582544672,True,False,True,True,True,False,True
0,-0.46303730927815856,0.12923155609399228,False,False,True,False,True,False,False
0,-1.1552834925186746,-1.5209328650709681,True,False,True,False,False,False,False
0,-1.1960038562387048,-1.181926277037079,False,False,False,False,False,False,False
0,1.4915401492832983,1.1495749141959914,True,True,True,True,True,False,True
1,-1.2367242199587352,0.966777244177718,True,False,True,True,True,False,False
0,1.5322605130033284,1.114677177192503,True,True,True,True,True,False,True
0,-1.2774445836787656,-1.4544609850643233,False,True,True,False,False,False,False
0,-1.2367242199587352,-1.4993295040688086,True,False,True,False,False,False,False
0,-0.8702409464784621,0.85876043916692,True,True,True,False,True,False,False
0,-0.7888002190384014,1.0598378761870213,False,False,True,True,True,False,False
0,1.125056875803025,-1.4993295040688086,True,True,True,False,False,False,True
1,-0.5037576729981889,0.2954112561106046,True,False,True,False,True,False,False
0,0.18848851024232702,-0.9625690730151509,True,False,False,False,False,False,True
